,Time,Tot_Energy,Free_Energy,OH2,OH,O,OO,All
0,158.0,-9973.7509,-9652.221899999999,11,9,1,3,24
0,159.0,-9974.007,-9652.478,11,9,1,3,24
0,160.0,-9970.0961,-9648.5671,12,8,1,3,24
0,161.0,-9973.5331,-9652.0041,12,8,1,3,24
0,162.0,-9971.458,-9649.929,10,10,1,3,24
0,163.0,-9970.2254,-9648.696399999999,11,9,1,3,24
0,164.0,-9965.9392,-9644.4102,12,8,1,3,24
0,165.0,-9968.3499,-9646.820899999999,12,8,1,3,24
0,166.0,-9972.063,-9650.534,10,10,2,2,24
0,167.0,-9966.8562,-9645.3272,10,10,2,2,24
0,168.0,-9970.298,-9648.769,10,10,2,2,24
0,169.0,-9973.4251,-9651.8961,11,9,2,2,24
0,170.0,-9968.9619,-9647.4329,10,10,2,2,24
0,171.0,-9971.3321,-9649.8031,11,9,2,2,24
0,172.0,-9969.3375,-9647.8085,10,10,2,2,24
0,173.0,-9972.8938,-9651.3648,11,9,2,2,24
0,174.0,-9971.5634,-9650.034399999999,11,9,2,2,24
0,175.0,-9970.0995,-9648.5705,10,10,2,2,24
0,176.0,-9970.8861,-9649.3571,9,11,2,2,24
0,177.0,-9970.8019,-9649.2729,10,10,2,2,24
0,178.0,-9973.5109,-9651.981899999999,10,10,2,2,24
0,179.0,-9972.0319,-9650.5029,11,9,2,2,24
0,180.0,-9975.2174,-9653.6884,11,9,2,2,24
0,181.0,-9969.3314,-9647.802399999999,10,10,2,2,24
0,182.0,-9971.1944,-9649.6654,10,10,2,2,24
0,183.0,-9968.383,-9646.854,11,9,2,2,24
0,184.0,-9967.1167,-9645.5877,8,12,2,2,24
0,185.0,-9970.6196,-9649.0906,10,10,2,2,24
0,186.0,-9967.7894,-9646.2604,11,9,2,2,24
0,187.0,-9970.4828,-9648.9538,10,10,2,2,24
0,188.0,-9966.8726,-9645.3436,11,9,2,2,24
0,189.0,-9970.1299,-9648.6009,11,9,2,2,24
0,190.0,-9966.2629,-9644.7339,11,9,2,2,24
0,191.0,-9970.73,-9649.201,11,9,2,2,24
0,192.0,-9970.6611,-9649.132099999999,12,7,3,2,24
0,193.0,-9969.6456,-9648.1166,12,7,3,2,24
0,194.0,-9967.5742,-9646.045199999999,12,7,3,2,24
0,195.0,-9971.2748,-9649.745799999999,11,8,3,2,24
0,196.0,-9969.6111,-9648.0821,12,7,3,2,24
0,197.0,-9969.5375,-9648.0085,12,7,3,2,24
0,198.0,-9969.9697,-9648.4407,11,8,3,2,24
0,199.0,-9972.1942,-9650.6652,11,8,3,2,24
0,200.0,-9971.8963,-9650.3673,12,7,3,2,24
0,201.0,-9968.7419,-9647.2129,11,8,3,2,24
0,202.0,-9970.7823,-9649.2533,11,9,2,2,24
0,203.0,-9971.8365,-9650.307499999999,10,10,2,2,24
0,204.0,-9969.4307,-9647.9017,11,9,2,2,24
0,205.0,-9974.2124,-9652.6834,11,9,2,2,24
0,206.0,-9971.5571,-9650.0281,10,10,2,2,24
0,207.0,-9966.3952,-9644.8662,9,11,2,2,24
0,208.0,-9970.4435,-9648.914499999999,11,9,2,2,24
0,209.0,-9968.3135,-9646.7845,11,9,2,2,24
0,210.0,-9972.0159,-9650.4869,10,10,2,2,24
0,211.0,-9968.0213,-9646.4923,11,9,2,2,24
0,212.0,-9966.65,-9645.121,10,10,2,2,24
0,213.0,-9971.3538,-9649.8248,11,9,2,2,24
0,214.0,-9971.4029,-9649.873899999999,10,10,2,2,24
0,215.0,-9975.0961,-9653.5671,10,10,2,2,24
0,216.0,-9967.9634,-9646.4344,11,9,2,2,24
0,217.0,-9967.5507,-9646.0217,10,10,2,2,24
0,218.0,-9971.8253,-9650.2963,11,9,2,2,24
0,219.0,-9971.3579,-9649.8289,10,10,2,2,24
0,220.0,-9968.9899,-9647.4609,9,11,2,2,24
0,221.0,-9972.5814,-9651.052399999999,10,10,2,2,24
0,222.0,-9968.1972,-9646.6682,11,9,2,2,24
0,223.0,-9971.625,-9650.096,10,10,2,2,24
0,224.0,-9971.345,-9649.815999999999,8,12,2,2,24
0,225.0,-9970.7412,-9649.2122,11,9,2,2,24
0,226.0,-9973.7291,-9652.2001,12,7,3,2,24
0,227.0,-9968.6601,-9647.131099999999,12,7,3,2,24
0,228.0,-9972.8071,-9651.2781,12,7,3,2,24
0,229.0,-9972.0745,-9650.5455,11,9,2,2,24
0,230.0,-9973.6806,-9652.1516,10,10,2,2,24
0,231.0,-9971.6227,-9650.0937,11,9,2,2,24
0,232.0,-9968.6508,-9647.121799999999,10,10,2,2,24
0,233.0,-9973.1726,-9651.6436,11,9,2,2,24
0,234.0,-9973.6696,-9652.140599999999,11,9,2,2,24
0,235.0,-9971.7596,-9650.230599999999,11,9,2,2,24
0,236.0,-9971.7799,-9650.2509,11,9,2,2,24
0,237.0,-9973.16,-9651.631,11,9,2,2,24
0,238.0,-9973.4947,-9651.965699999999,8,12,2,2,24
0,239.0,-9965.8419,-9644.312899999999,11,9,2,2,24
0,240.0,-9973.2345,-9651.7055,9,10,3,2,24
0,241.0,-9971.7649,-9650.2359,11,9,2,2,24
0,242.0,-9969.947,-9648.418,11,9,2,2,24
0,243.0,-9970.8894,-9649.3604,10,10,2,2,24
0,244.0,-9970.8943,-9649.3653,11,9,2,2,24
0,245.0,-9966.1101,-9644.5811,11,9,2,2,24
0,246.0,-9970.1279,-9648.598899999999,10,10,2,2,24
0,247.0,-9973.9323,-9652.4033,11,9,2,2,24
0,248.0,-9969.8378,-9648.308799999999,11,9,2,2,24
0,249.0,-9973.4418,-9651.9128,11,9,2,2,24
0,250.0,-9970.1478,-9648.6188,10,10,2,2,24
0,251.0,-9971.6965,-9650.1675,12,8,2,2,24
