,Time,Tot_Energy,Free_Energy,OH2,OH,O,OO,All
0,144.0,-9998.9444,-9638.2329,11,6,2,5,24
0,145.0,-10001.062,-9640.3505,11,6,2,5,24
0,146.0,-10000.314,-9639.6025,11,6,2,5,24
0,147.0,-9999.0274,-9638.315900000001,10,7,2,5,24
0,148.0,-9998.848,-9638.1365,10,7,2,5,24
0,149.0,-9997.4708,-9636.7593,10,7,2,5,24
0,150.0,-9998.8533,-9638.141800000001,11,6,2,5,24
0,151.0,-9996.6543,-9635.9428,11,6,2,5,24
0,152.0,-9995.9723,-9635.2608,11,6,2,5,24
0,153.0,-9997.2346,-9636.5231,11,6,2,5,24
0,154.0,-10000.143,-9639.4315,10,7,2,5,24
0,155.0,-9998.9313,-9638.2198,11,6,2,5,24
0,156.0,-9997.314,-9636.6025,10,7,2,5,24
0,157.0,-10001.775,-9641.0635,11,6,2,5,24
0,158.0,-9998.6632,-9637.951700000001,10,7,2,5,24
0,159.0,-10002.157,-9641.4455,10,7,2,5,24
0,160.0,-9999.9602,-9639.2487,11,6,2,5,24
0,161.0,-10002.529,-9641.817500000001,11,6,2,5,24
0,162.0,-9998.4882,-9637.7767,10,7,2,5,24
0,163.0,-10002.94,-9642.228500000001,12,5,2,5,24
0,164.0,-9999.3411,-9638.6296,9,8,2,5,24
0,165.0,-10002.113,-9641.4015,11,6,2,5,24
0,166.0,-10000.386,-9639.674500000001,10,7,2,5,24
0,167.0,-9999.7466,-9639.035100000001,10,7,2,5,24
0,168.0,-9998.0397,-9637.3282,10,7,2,5,24
0,169.0,-10003.723,-9643.0115,11,6,2,5,24
0,170.0,-9994.9879,-9634.2764,11,6,2,5,24
0,171.0,-10001.111,-9640.399500000001,8,9,2,5,24
0,172.0,-9998.1098,-9637.3983,11,6,2,5,24
0,173.0,-9999.1327,-9638.4212,10,7,2,5,24
0,174.0,-10007.075,-9646.363500000001,12,5,2,5,24
0,175.0,-9999.6747,-9638.9632,11,6,2,5,24
0,176.0,-10003.415,-9642.703500000001,11,6,2,5,24
0,177.0,-10007.859,-9647.147500000001,12,5,2,5,24
0,178.0,-10000.67,-9639.9585,12,5,2,5,24
0,179.0,-10001.858,-9641.1465,11,6,2,5,24
0,180.0,-10000.693,-9639.9815,12,5,2,5,24
0,181.0,-10005.393,-9644.6815,12,5,2,5,24
0,182.0,-10000.26,-9639.5485,12,5,2,5,24
0,183.0,-9997.7709,-9637.0594,11,6,2,5,24
0,184.0,-10001.09,-9640.3785,10,7,2,5,24
0,185.0,-10001.0,-9640.2885,11,6,2,5,24
0,186.0,-10001.49,-9640.7785,12,5,2,5,24
0,187.0,-9998.8811,-9638.169600000001,12,5,2,5,24
0,188.0,-9999.0727,-9638.361200000001,12,5,2,5,24
0,189.0,-9999.7639,-9639.0524,12,5,2,5,24
0,190.0,-10001.052,-9640.3405,12,5,2,5,24
0,191.0,-9998.4096,-9637.698100000001,12,5,2,5,24
0,192.0,-10001.284,-9640.5725,12,5,2,5,24
0,193.0,-9997.8441,-9637.1326,12,5,2,5,24
0,194.0,-10001.352,-9640.640500000001,12,5,2,5,24
0,195.0,-10000.548,-9639.836500000001,12,5,2,5,24
0,196.0,-9998.1842,-9637.4727,12,5,2,5,24
0,197.0,-10003.945,-9643.2335,12,5,2,5,24
0,198.0,-9997.1912,-9636.4797,12,5,2,5,24
0,199.0,-10004.065,-9643.353500000001,11,6,2,5,24
0,200.0,-9999.2606,-9638.5491,11,6,2,5,24
0,201.0,-10002.603,-9641.8915,12,5,2,5,24
0,202.0,-9998.1466,-9637.4351,11,6,2,5,24
0,203.0,-9999.8471,-9639.135600000001,12,5,2,5,24
0,204.0,-10000.278,-9639.5665,12,5,2,5,24
0,205.0,-10004.475,-9643.763500000001,11,6,2,5,24
0,206.0,-9998.8555,-9638.144,12,5,2,5,24
0,207.0,-10004.971,-9644.2595,12,5,2,5,24
0,208.0,-10000.285,-9639.5735,12,5,2,5,24
0,209.0,-9999.9519,-9639.2404,12,5,2,5,24
0,210.0,-10003.212,-9642.5005,12,5,2,5,24
0,211.0,-9999.3891,-9638.6776,11,6,2,5,24
0,212.0,-10002.252,-9641.540500000001,11,6,2,5,24
0,213.0,-10003.229,-9642.5175,11,6,2,5,24
0,214.0,-10001.379,-9640.667500000001,12,5,2,5,24
0,215.0,-10002.771,-9642.059500000001,12,5,2,5,24
0,216.0,-10001.275,-9640.5635,11,6,2,5,24
0,217.0,-10005.006,-9644.2945,12,5,2,5,24
0,218.0,-9999.6376,-9638.9261,11,5,3,5,24
0,219.0,-10002.878,-9642.166500000001,12,5,2,5,24
0,220.0,-9999.5524,-9638.840900000001,12,5,2,5,24
0,221.0,-10001.316,-9640.604500000001,11,6,2,5,24
0,222.0,-10001.344,-9640.6325,11,6,2,5,24
0,223.0,-10002.286,-9641.5745,12,5,2,5,24
0,224.0,-9999.9273,-9639.2158,12,5,2,5,24
0,225.0,-10004.024,-9643.3125,12,5,2,5,24
0,226.0,-10002.715,-9642.0035,12,5,2,5,24
0,227.0,-10002.045,-9641.3335,11,6,2,5,24
0,228.0,-9998.5736,-9637.8621,12,5,2,5,24
0,229.0,-10003.202,-9642.4905,12,5,2,5,24
0,230.0,-10001.017,-9640.3055,12,5,2,5,24
0,231.0,-10000.474,-9639.7625,11,6,2,5,24
0,232.0,-10002.554,-9641.8425,12,5,2,5,24
0,233.0,-10004.047,-9643.335500000001,12,5,2,5,24
0,234.0,-10000.519,-9639.8075,12,5,2,5,24
0,235.0,-10001.99,-9641.2785,10,7,2,5,24
0,236.0,-10002.157,-9641.4455,11,6,2,5,24
0,237.0,-10003.874,-9643.1625,12,5,2,5,24
0,238.0,-10000.702,-9639.9905,12,5,2,5,24
0,239.0,-10007.131,-9646.4195,11,6,2,5,24
0,240.0,-10003.81,-9643.0985,11,6,2,5,24
0,241.0,-9994.9789,-9634.2674,12,5,2,5,24
0,242.0,-10002.322,-9641.6105,12,5,2,5,24
0,243.0,-9999.0754,-9638.3639,12,5,2,5,24
0,244.0,-10001.902,-9641.1905,12,5,2,5,24
0,245.0,-10003.461,-9642.7495,11,6,2,5,24
0,246.0,-10002.628,-9641.916500000001,10,7,2,5,24
0,247.0,-9996.7632,-9636.0517,11,6,2,5,24
0,248.0,-9999.7314,-9639.019900000001,12,5,2,5,24
0,249.0,-10001.284,-9640.5725,12,5,2,5,24
0,250.0,-10001.114,-9640.4025,12,5,2,5,24
0,251.0,-9997.7177,-9637.0062,12,5,2,5,24
