,Time,Tot_Energy,Free_Energy,OH2,OH,O,OO,All
0,52.0,-9991.3691,-9630.2406,12,2,2,8,24
0,53.0,-9996.6417,-9635.5132,12,2,2,8,24
0,54.0,-9995.7834,-9634.6549,12,2,2,8,24
0,55.0,-9988.9891,-9627.8606,11,3,2,8,24
0,56.0,-9993.9867,-9632.858199999999,12,2,2,8,24
0,57.0,-9996.0791,-9634.9506,11,3,2,8,24
0,58.0,-9992.9448,-9631.816299999999,12,2,2,8,24
0,59.0,-9988.0626,-9626.934099999999,12,2,2,8,24
0,60.0,-9993.4548,-9632.326299999999,11,3,2,8,24
0,61.0,-9991.3292,-9630.2007,11,3,2,8,24
0,62.0,-9992.117,-9630.9885,9,4,3,8,24
0,63.0,-9992.4695,-9631.340999999999,11,3,2,8,24
0,64.0,-9995.203,-9634.074499999999,11,3,2,8,24
0,65.0,-9997.272,-9636.1435,11,3,2,8,24
0,66.0,-9995.4788,-9634.3503,11,3,2,8,24
0,67.0,-9993.5076,-9632.3791,11,3,2,8,24
0,68.0,-9996.8658,-9635.737299999999,10,4,2,8,24
0,69.0,-9994.3639,-9633.2354,10,4,2,8,24
0,70.0,-9993.5217,-9632.393199999999,10,4,2,8,24
0,71.0,-9993.9274,-9632.7989,10,4,2,8,24
0,72.0,-9992.5593,-9631.4308,11,3,2,8,24
0,73.0,-9992.8706,-9631.7421,11,3,2,8,24
0,74.0,-9997.8238,-9636.6953,9,5,2,8,24
0,75.0,-9992.1605,-9631.032,11,3,2,8,24
0,76.0,-9993.5091,-9632.380599999999,11,3,2,8,24
0,77.0,-9991.491,-9630.3625,11,3,2,8,24
0,78.0,-9992.5598,-9631.4313,12,2,2,8,24
0,79.0,-9990.5219,-9629.393399999999,12,2,2,8,24
0,80.0,-9989.7129,-9628.5844,12,2,2,8,24
0,81.0,-9990.8928,-9629.764299999999,11,3,2,8,24
0,82.0,-9989.8877,-9628.759199999999,12,2,2,8,24
0,83.0,-9993.892,-9632.7635,11,3,2,8,24
0,84.0,-9991.2124,-9630.0839,12,2,2,8,24
0,85.0,-9992.2558,-9631.1273,12,2,2,8,24
0,86.0,-9991.7183,-9630.5898,12,2,2,8,24
0,87.0,-9995.8604,-9634.731899999999,10,4,2,8,24
0,88.0,-9988.9544,-9627.8259,12,2,2,8,24
0,89.0,-9990.8476,-9629.719099999998,11,3,2,8,24
0,90.0,-9993.9496,-9632.8211,12,2,2,8,24
0,91.0,-9991.2871,-9630.158599999999,11,3,2,8,24
0,92.0,-9990.9414,-9629.812899999999,11,3,2,8,24
0,93.0,-9989.5562,-9628.4277,11,3,2,8,24
0,94.0,-9991.4785,-9630.349999999999,12,2,2,8,24
0,95.0,-9996.0779,-9634.9494,10,5,1,8,24
0,96.0,-9989.8294,-9628.7009,11,4,1,8,24
0,97.0,-9987.8824,-9626.7539,12,3,1,8,24
0,98.0,-9989.925,-9628.796499999999,12,3,1,8,24
0,99.0,-9992.3605,-9631.232,10,5,1,8,24
0,100.0,-9996.7601,-9635.631599999999,11,4,1,8,24
0,101.0,-9991.1753,-9630.0468,12,3,1,8,24
0,102.0,-9995.8314,-9634.702899999998,11,4,1,8,24
0,103.0,-9991.5997,-9630.4712,12,3,1,8,24
0,104.0,-9989.7529,-9628.624399999999,12,3,1,8,24
0,105.0,-9995.0293,-9633.9008,11,4,1,8,24
0,106.0,-9990.8852,-9629.7567,11,4,1,8,24
0,107.0,-9995.3012,-9634.1727,11,4,1,8,24
0,108.0,-9996.1367,-9635.008199999998,12,3,1,8,24
0,109.0,-9993.3965,-9632.268,11,4,1,8,24
0,110.0,-9992.6132,-9631.484699999999,13,1,2,8,24
0,111.0,-9991.1958,-9630.067299999999,12,2,2,8,24
0,112.0,-9994.2852,-9633.1567,11,3,2,8,24
0,113.0,-9989.7152,-9628.5867,11,4,1,8,24
0,114.0,-9994.2272,-9633.098699999999,10,5,1,8,24
0,115.0,-9990.9705,-9629.841999999999,12,3,1,8,24
0,116.0,-9993.5347,-9632.4062,12,3,1,8,24
0,117.0,-9991.6122,-9630.483699999999,12,2,2,8,24
0,118.0,-9991.5611,-9630.4326,11,3,2,8,24
0,119.0,-9990.143,-9629.0145,12,2,2,8,24
0,120.0,-9991.5859,-9630.4574,12,2,2,8,24
0,121.0,-9994.3148,-9633.1863,12,3,1,8,24
0,122.0,-9991.6097,-9630.4812,11,3,1,8,23
0,123.0,-9994.1975,-9633.069,12,3,1,8,24
0,124.0,-9997.2299,-9636.1014,12,3,1,8,24
0,125.0,-9991.4107,-9630.2822,12,3,1,8,24
0,126.0,-9995.5762,-9634.447699999999,12,3,1,8,24
0,127.0,-9992.3142,-9631.1857,11,4,1,8,24
0,128.0,-9991.5518,-9630.423299999999,12,3,1,8,24
0,129.0,-9987.5434,-9626.4149,11,4,1,8,24
0,130.0,-9989.1572,-9628.028699999999,12,3,1,8,24
0,131.0,-9993.5801,-9632.451599999999,12,3,1,8,24
0,132.0,-9989.6474,-9628.5189,11,4,1,8,24
0,133.0,-9990.287,-9629.1585,12,3,1,8,24
0,134.0,-9996.0789,-9634.9504,11,4,1,8,24
0,135.0,-9991.0836,-9629.9551,12,3,1,8,24
0,136.0,-9988.9796,-9627.8511,12,3,1,8,24
0,137.0,-9994.2735,-9633.144999999999,12,3,1,8,24
0,138.0,-9989.6703,-9628.541799999999,11,4,1,8,24
0,139.0,-9993.4133,-9632.2848,12,3,1,8,24
0,140.0,-9988.6467,-9627.518199999999,12,3,1,8,24
0,141.0,-9993.8561,-9632.7276,12,3,1,8,24
0,142.0,-9987.9315,-9626.803,10,5,1,8,24
0,143.0,-9996.0886,-9634.960099999998,12,3,1,8,24
0,144.0,-9996.467,-9635.3385,12,3,1,8,24
0,145.0,-9993.1468,-9632.0183,13,2,1,8,24
0,146.0,-9993.2811,-9632.1526,12,3,1,8,24
0,147.0,-9991.6265,-9630.498,12,4,0,8,24
0,148.0,-9995.3239,-9634.195399999999,13,3,0,8,24
0,149.0,-9991.2963,-9630.1678,12,4,0,8,24
0,150.0,-9992.5096,-9631.381099999999,12,4,0,8,24
0,151.0,-9989.012,-9627.8835,13,3,0,8,24
0,152.0,-9990.4529,-9629.3244,12,4,0,8,24
0,153.0,-9993.0493,-9631.9208,11,5,0,8,24
0,154.0,-9993.1529,-9632.024399999998,13,3,0,8,24
0,155.0,-9998.4113,-9637.282799999999,12,4,0,8,24
0,156.0,-9992.6835,-9631.554999999998,12,4,0,8,24
0,157.0,-9993.2122,-9632.0837,12,4,0,8,24
0,158.0,-9996.3221,-9635.193599999999,12,4,0,8,24
0,159.0,-9993.6352,-9632.5067,13,3,0,8,24
0,160.0,-9996.2792,-9635.1507,10,6,0,8,24
0,161.0,-9993.8548,-9632.726299999998,13,3,0,8,24
0,162.0,-9995.012,-9633.8835,12,4,0,8,24
0,163.0,-9993.7866,-9632.658099999999,12,4,0,8,24
0,164.0,-9991.9246,-9630.7961,13,3,0,8,24
0,165.0,-9996.6139,-9635.4854,13,3,0,8,24
0,166.0,-9992.7889,-9631.660399999999,13,3,0,8,24
0,167.0,-9993.156,-9632.0275,13,3,0,8,24
0,168.0,-9993.3906,-9632.2621,11,5,0,8,24
0,169.0,-9993.6024,-9632.473899999999,12,4,0,8,24
0,170.0,-9995.4572,-9634.3287,13,3,0,8,24
0,171.0,-9990.4607,-9629.332199999999,13,3,0,8,24
0,172.0,-9994.3308,-9633.202299999999,12,4,0,8,24
0,173.0,-9996.6778,-9635.549299999999,13,3,0,8,24
0,174.0,-9994.5258,-9633.397299999999,13,3,0,8,24
0,175.0,-9996.2196,-9635.0911,13,3,0,8,24
0,176.0,-9992.364,-9631.235499999999,13,3,0,8,24
0,177.0,-9997.3036,-9636.175099999999,13,3,0,8,24
0,178.0,-9990.7932,-9629.6647,12,4,0,8,24
0,179.0,-9990.996,-9629.867499999998,13,3,0,8,24
0,180.0,-9995.2185,-9634.09,11,5,0,8,24
0,181.0,-9992.4787,-9631.350199999999,11,5,0,8,24
0,182.0,-9990.7755,-9629.646999999999,11,4,0,8,23
0,183.0,-9995.3732,-9634.2447,13,3,0,8,24
0,184.0,-9995.9535,-9634.824999999999,13,3,0,8,24
0,185.0,-9999.5517,-9638.4232,13,3,0,8,24
0,186.0,-9994.879,-9633.7505,12,4,0,8,24
0,187.0,-9997.3593,-9636.2308,11,5,0,8,24
0,188.0,-9994.5052,-9633.376699999999,13,3,0,8,24
0,189.0,-9995.72,-9634.591499999999,13,3,0,8,24
0,190.0,-9996.7835,-9635.654999999999,13,3,0,8,24
0,191.0,-9996.2448,-9635.1163,12,4,0,8,24
0,192.0,-9994.6387,-9633.510199999999,13,3,0,8,24
0,193.0,-9993.8863,-9632.7578,12,4,0,8,24
0,194.0,-9997.7021,-9636.5736,12,4,0,8,24
0,195.0,-9991.0448,-9629.916299999999,13,3,0,8,24
0,196.0,-9994.039,-9632.9105,12,4,0,8,24
0,197.0,-9994.966,-9633.8375,12,4,0,8,24
0,198.0,-9992.4827,-9631.3542,12,4,0,8,24
0,199.0,-9993.6518,-9632.523299999999,12,4,0,8,24
0,200.0,-9994.8788,-9633.7503,13,3,0,8,24
0,201.0,-9994.2864,-9633.1579,12,4,0,8,24
