,Time,Tot_Energy,Free_Energy,OH2,OH,O,All
0,76.0,-10019.318,-9641.744,0,9,15,24
0,77.0,-10020.815,-9643.241000000002,0,8,16,24
0,78.0,-10020.245,-9642.671000000002,0,8,16,24
0,79.0,-10020.847,-9643.273000000001,0,9,15,24
0,80.0,-10019.498,-9641.924,0,9,15,24
0,81.0,-10023.88,-9646.306,0,9,15,24
0,82.0,-10018.174,-9640.600000000002,0,7,17,24
0,83.0,-10024.075,-9646.501000000002,0,8,16,24
0,84.0,-10020.697,-9643.123000000001,0,8,16,24
0,85.0,-10021.85,-9644.276000000002,0,8,16,24
0,86.0,-10018.981,-9641.407000000001,0,8,16,24
0,87.0,-10020.888,-9643.314000000002,0,8,16,24
0,88.0,-10024.325,-9646.751000000002,0,8,16,24
0,89.0,-10021.297,-9643.723000000002,0,8,16,24
0,90.0,-10020.68,-9643.106000000002,0,7,17,24
0,91.0,-10018.635,-9641.061000000002,0,8,16,24
0,92.0,-10020.523,-9642.949,0,6,18,24
0,93.0,-10018.999,-9641.425000000001,0,7,17,24
0,94.0,-10020.96,-9643.386,0,7,17,24
0,95.0,-10023.922,-9646.348000000002,0,6,18,24
0,96.0,-10021.823,-9644.249000000002,0,6,18,24
0,97.0,-10022.485,-9644.911000000002,0,7,17,24
0,98.0,-10021.23,-9643.656,0,7,17,24
0,99.0,-10023.604,-9646.03,0,7,17,24
0,100.0,-10023.96,-9646.386,0,7,17,24
0,101.0,-10024.831,-9647.257000000001,0,7,17,24
0,102.0,-10021.369,-9643.795000000002,0,7,17,24
0,103.0,-10023.852,-9646.278000000002,0,7,17,24
0,104.0,-10023.433,-9645.859000000002,0,7,17,24
0,105.0,-10023.367,-9645.793000000001,0,7,17,24
0,106.0,-10027.099,-9649.525000000001,0,7,17,24
0,107.0,-10020.199,-9642.625000000002,0,6,18,24
0,108.0,-10023.137,-9645.563000000002,0,7,17,24
0,109.0,-10024.127,-9646.553000000002,0,6,18,24
0,110.0,-10021.108,-9643.534000000001,0,6,18,24
0,111.0,-10026.042,-9648.468,0,7,17,24
0,112.0,-10020.258,-9642.684000000001,0,6,18,24
0,113.0,-10022.109,-9644.535000000002,0,7,17,24
0,114.0,-10020.627,-9643.053000000002,0,7,17,24
0,115.0,-10022.422,-9644.848000000002,0,7,17,24
0,116.0,-10019.855,-9642.281,0,7,17,24
0,117.0,-10024.694,-9647.12,0,6,18,24
0,118.0,-10028.104,-9650.53,0,8,16,24
0,119.0,-10023.391,-9645.817000000001,0,8,16,24
0,120.0,-10021.095,-9643.521,0,8,16,24
0,121.0,-10024.794,-9647.220000000001,0,7,17,24
0,122.0,-10024.176,-9646.602,0,8,16,24
0,123.0,-10025.521,-9647.947000000002,0,8,16,24
0,124.0,-10018.539,-9640.965000000002,0,8,16,24
0,125.0,-10022.716,-9645.142000000002,0,7,17,24
0,126.0,-10024.87,-9647.296000000002,0,7,17,24
0,127.0,-10026.055,-9648.481000000002,0,6,18,24
0,128.0,-10020.652,-9643.078000000001,0,7,17,24
0,129.0,-10023.534,-9645.960000000001,0,7,17,24
0,130.0,-10018.37,-9640.796000000002,0,6,18,24
0,131.0,-10022.743,-9645.169000000002,0,7,17,24
0,132.0,-10026.64,-9649.066,0,6,18,24
0,133.0,-10020.68,-9643.106000000002,0,7,17,24
0,134.0,-10026.423,-9648.849000000002,0,6,18,24
0,135.0,-10022.254,-9644.680000000002,0,6,18,24
0,136.0,-10024.789,-9647.215000000002,0,5,19,24
0,137.0,-10022.149,-9644.575,0,5,19,24
0,138.0,-10021.809,-9644.235,0,6,18,24
0,139.0,-10022.824,-9645.250000000002,0,6,18,24
0,140.0,-10016.508,-9638.934000000001,0,6,18,24
0,141.0,-10023.292,-9645.718,0,6,18,24
0,142.0,-10021.29,-9643.716000000002,0,5,19,24
0,143.0,-10022.136,-9644.562000000002,0,6,18,24
0,144.0,-10023.347,-9645.773000000001,0,6,18,24
0,145.0,-10023.374,-9645.800000000001,0,6,18,24
0,146.0,-10021.639,-9644.065,0,6,18,24
0,147.0,-10024.046,-9646.472000000002,0,6,18,24
0,148.0,-10022.065,-9644.491000000002,0,5,19,24
0,149.0,-10023.261,-9645.687000000002,0,6,18,24
0,150.0,-10021.79,-9644.216000000002,0,6,18,24
0,151.0,-10024.319,-9646.745,0,6,18,24
0,152.0,-10023.76,-9646.186000000002,0,7,17,24
0,153.0,-10021.331,-9643.757000000001,0,8,16,24
0,154.0,-10017.726,-9640.152000000002,0,7,17,24
0,155.0,-10023.698,-9646.124000000002,0,6,18,24
0,156.0,-10022.052,-9644.478000000001,0,6,18,24
0,157.0,-10018.999,-9641.425000000001,0,7,17,24
0,158.0,-10023.243,-9645.669000000002,0,7,17,24
0,159.0,-10019.516,-9641.942000000001,0,7,17,24
0,160.0,-10021.443,-9643.869,0,7,17,24
0,161.0,-10019.707,-9642.133000000002,0,6,18,24
0,162.0,-10020.693,-9643.119,0,5,19,24
0,163.0,-10018.756,-9641.182,0,5,19,24
0,164.0,-10023.909,-9646.335000000001,0,6,18,24
0,165.0,-10025.529,-9647.955000000002,0,6,18,24
0,166.0,-10024.294,-9646.720000000001,0,7,17,24
0,167.0,-10021.993,-9644.419000000002,0,7,17,24
0,168.0,-10025.44,-9647.866000000002,0,6,18,24
0,169.0,-10022.389,-9644.815,0,7,17,24
0,170.0,-10024.989,-9647.415,0,6,18,24
0,171.0,-10020.073,-9642.499000000002,0,6,18,24
0,172.0,-10023.087,-9645.513,0,6,18,24
0,173.0,-10020.947,-9643.373000000001,0,6,18,24
0,174.0,-10024.598,-9647.024000000001,0,5,19,24
0,175.0,-10017.66,-9640.086000000001,0,6,18,24
0,176.0,-10022.346,-9644.772,0,5,19,24
0,177.0,-10021.157,-9643.583,0,5,19,24
0,178.0,-10023.906,-9646.332000000002,0,6,18,24
0,179.0,-10024.133,-9646.559000000001,0,5,19,24
0,180.0,-10026.088,-9648.514000000001,0,5,19,24
0,181.0,-10021.776,-9644.202000000001,0,5,19,24
0,182.0,-10025.022,-9647.448000000002,0,5,19,24
0,183.0,-10032.449,-9654.875000000002,0,4,20,24
0,184.0,-10022.072,-9644.498000000001,0,4,20,24
0,185.0,-10026.17,-9648.596000000001,0,5,19,24
0,186.0,-10027.762,-9650.188000000002,0,5,19,24
0,187.0,-10023.83,-9646.256000000001,0,5,19,24
0,188.0,-10025.746,-9648.172,0,4,20,24
0,189.0,-10022.836,-9645.262,0,4,20,24
0,190.0,-10024.3,-9646.726,0,4,20,24
0,191.0,-10025.052,-9647.478000000001,0,4,20,24
0,192.0,-10026.349,-9648.775000000001,0,5,19,24
0,193.0,-10023.584,-9646.010000000002,0,5,19,24
0,194.0,-10026.613,-9649.039,0,5,19,24
0,195.0,-10022.597,-9645.023000000001,0,4,20,24
0,196.0,-10026.253,-9648.679000000002,0,4,20,24
0,197.0,-10025.27,-9647.696000000002,0,4,20,24
0,198.0,-10028.355,-9650.781,0,5,19,24
0,199.0,-10023.062,-9645.488000000001,0,4,20,24
0,200.0,-10025.969,-9648.395,0,5,19,24
0,201.0,-10020.253,-9642.679000000002,0,5,19,24
0,202.0,-10020.655,-9643.081000000002,0,5,19,24
0,203.0,-10021.072,-9643.498000000001,0,5,19,24
0,204.0,-10024.927,-9647.353000000001,0,5,19,24
0,205.0,-10020.66,-9643.086000000001,0,5,19,24
0,206.0,-10025.321,-9647.747000000001,0,5,19,24
0,207.0,-10024.598,-9647.024000000001,0,5,19,24
0,208.0,-10026.333,-9648.759000000002,0,4,20,24
0,209.0,-10021.902,-9644.328000000001,0,5,19,24
0,210.0,-10028.817,-9651.243,0,5,19,24
0,211.0,-10024.735,-9647.161000000002,0,3,21,24
0,212.0,-10023.987,-9646.413,0,4,20,24
0,213.0,-10023.995,-9646.421000000002,0,5,19,24
0,214.0,-10028.076,-9650.502,0,4,20,24
0,215.0,-10025.775,-9648.201000000001,0,6,18,24
0,216.0,-10022.946,-9645.372000000001,0,5,19,24
0,217.0,-10028.587,-9651.013,0,5,19,24
0,218.0,-10024.084,-9646.510000000002,0,5,19,24
0,219.0,-10026.083,-9648.509000000002,0,5,19,24
0,220.0,-10025.99,-9648.416000000001,0,5,19,24
0,221.0,-10022.722,-9645.148000000001,0,4,20,24
0,222.0,-10026.094,-9648.52,0,5,19,24
0,223.0,-10024.581,-9647.007000000001,0,5,19,24
0,224.0,-10023.532,-9645.958,0,5,19,24
0,225.0,-10022.866,-9645.292000000001,0,4,20,24
0,226.0,-10022.456,-9644.882000000001,0,3,21,24
0,227.0,-10021.729,-9644.155,0,3,21,24
0,228.0,-10025.059,-9647.485,0,5,19,24
0,229.0,-10023.92,-9646.346000000001,0,6,18,24
0,230.0,-10026.744,-9649.170000000002,0,6,18,24
0,231.0,-10021.085,-9643.511,0,3,21,24
0,232.0,-10024.119,-9646.545000000002,0,5,19,24
0,233.0,-10019.511,-9641.937000000002,0,6,18,24
0,234.0,-10024.77,-9647.196000000002,0,5,19,24
0,235.0,-10026.343,-9648.769000000002,0,5,19,24
0,236.0,-10022.335,-9644.761,0,6,18,24
0,237.0,-10025.461,-9647.887,0,5,19,24
0,238.0,-10023.378,-9645.804000000002,0,5,19,24
0,239.0,-10022.854,-9645.28,0,4,20,24
0,240.0,-10026.521,-9648.947000000002,0,4,20,24
0,241.0,-10023.943,-9646.369,0,5,19,24
0,242.0,-10025.547,-9647.973000000002,0,5,19,24
0,243.0,-10026.842,-9649.268000000002,0,5,19,24
0,244.0,-10023.921,-9646.347000000002,0,5,19,24
0,245.0,-10027.686,-9650.112000000001,0,3,21,24
0,246.0,-10026.143,-9648.569000000001,0,5,19,24
0,247.0,-10024.347,-9646.773000000001,0,4,20,24
0,248.0,-10026.148,-9648.574,0,5,19,24
0,249.0,-10021.768,-9644.194000000001,0,4,20,24
0,250.0,-10026.902,-9649.328000000001,0,5,19,24
0,251.0,-10030.708,-9653.134000000002,0,5,19,24
